"code","1911","1912","1913","1914","1915","1920","1922","1923","1990","1991","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"S00116295","0","0","0","0","0","0","0","0","0","0","0","0","7","9","5","14","15","11","19","17","12","7","14","6","9","5","0","3","2","6","2","2","1","0"
"S00115760","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","2","1","0","2","1","2","1","3","9","8","9","11","5","3","7","1","0","0","0"
"S00115767","0","0","0","0","0","0","0","0","0","0","0","0","46","41","40","42","41","30","28","26","39","35","46","29","28","65","39","32","35","26","42","47","34","7"
"S00115761","0","0","0","0","0","0","0","0","0","0","0","0","18","10","6","8","7","6","11","5","0","4","5","5","11","13","11","8","6","5","1","3","2","1"
"S00115768","0","0","0","0","0","0","0","0","0","0","0","0","16","20","9","4","10","15","15","3","5","11","1","2","4","5","2","5","0","7","2","5","4","0"
"S00115769","0","0","0","0","0","0","0","0","0","0","0","0","5","8","4","13","2","4","5","1","2","3","2","4","1","3","0","3","1","1","0","1","2","0"
"S00116303","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","5","14","6","3","6","1","3","4","1","0"
"S00117615","0","0","0","0","0","0","0","0","0","0","0","0","3","8","10","6","8","2","4","2","2","7","3","3","5","7","4","5","2","3","5","4","2","0"
"S00116330","0","0","0","0","0","0","0","0","0","0","0","0","3","4","7","10","2","4","4","5","10","4","3","4","5","1","1","4","2","3","1","3","3","0"
"S00115800","0","0","0","0","0","0","0","0","0","0","0","0","7","7","9","9","4","2","5","3","3","9","8","4","6","8","6","12","5","4","1","0","1","1"
"S00115801","0","0","0","0","0","0","0","0","0","0","0","0","2","5","14","2","3","2","3","1","1","7","4","3","0","2","0","2","0","2","2","1","1","0"
"S00115799","0","0","0","0","0","0","0","0","0","0","0","0","9","7","5","3","12","4","2","2","6","9","2","1","6","4","1","6","0","0","0","4","1","0"
"S00116332","0","0","0","0","0","0","0","0","0","0","0","0","1","5","11","2","6","3","3","4","1","2","3","1","3","6","0","1","0","2","2","2","1","0"
"S00117616","0","0","0","0","0","0","0","0","0","0","0","0","7","7","8","12","39","6","5","10","9","11","4","6","5","9","4","6","3","7","7","3","2","2"
"S00116331","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","1","12","7","2","1","2","4","2","2","4","2","2","2","1","2","0","4","1","0"
"S00117617","0","0","0","0","0","0","0","0","0","0","0","0","1","4","6","2","4","3","0","2","1","1","3","0","0","1","1","1","1","1","4","0","1","0"
"S00115770","0","0","0","0","0","0","0","0","0","0","0","0","8","4","1","0","1","0","6","3","6","4","1","0","3","1","1","0","1","0","0","1","0","0"
"S00115766","0","0","0","0","0","0","0","0","0","0","0","0","4","18","8","3","7","4","5","7","11","7","9","13","3","2","7","1","8","3","4","1","4","0"
"S00116301","0","0","0","0","0","0","0","0","0","0","0","0","1","5","5","3","1","1","2","4","1","0","4","0","2","1","0","3","0","2","1","2","1","0"
"S00115764","0","0","0","0","0","0","0","0","0","0","0","0","9","7","1","1","1","2","6","6","2","2","3","2","4","4","0","1","1","0","1","1","4","0"
"S00115765","0","0","0","0","0","0","0","0","0","0","0","0","5","3","5","0","4","4","5","10","2","8","4","2","7","3","3","1","2","2","3","3","1","0"
"S00116117","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","1","1","7","6","4","6","2","3","0","1","0","0"
"S00116115","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","8","2","8","4","7","8","9","3","8","7","1","0","1"
"S00116119","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","5","5","0","3","1","3","4","1","0"
"S00116111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3","2","0","8","4","3","0","0","0"
"S00116113","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","6","2","3","4","1","0","2","0","1","1"
"S00116114","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","1","4","2","4","1","1","1","2","0"
"S00116116","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","3","7","7","5","3","0","8","3","4","5","0"
"S00116118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","2","0","1","0","1","0","0"
"S00115740","0","0","0","0","0","0","0","0","0","0","0","0","213","208","255","152","118","80","76","63","44","120","318","367","425","492","325","339","306","306","350","370","364","77"
"S00115742","0","0","0","0","0","0","0","0","0","0","0","0","8","3","10","7","5","2","8","21","7","4","3","4","2","6","6","2","4","4","1","2","0","0"
"S00116290","0","0","0","0","0","0","0","0","0","0","0","0","19","8","53","52","52","38","34","35","22","26","8","2","6","16","4","9","10","8","7","2","4","1"
"S00115735","0","0","0","0","0","0","0","0","0","0","0","0","10","8","11","3","6","4","8","10","5","11","5","6","5","3","6","4","4","7","3","4","2","0"
"S00116289","0","0","0","0","0","0","0","0","0","0","0","0","5","3","2","4","3","3","2","1","1","2","11","6","2","3","3","0","2","1","1","0","3","0"
"S00116291","0","0","0","0","0","0","0","0","0","0","0","0","4","4","6","0","8","2","2","16","5","4","4","4","3","3","3","2","5","0","1","5","1","0"
"S00115741","0","0","0","0","0","0","0","0","0","0","0","0","3","4","4","2","2","4","5","2","1","2","6","3","1","0","0","4","1","0","2","1","0","0"
"S00115781","0","0","0","0","0","0","0","0","0","0","0","0","34","30","31","9","26","35","23","22","44","17","13","11","10","5","8","5","7","4","5","5","2","0"
"S00116310","0","0","0","0","0","0","0","0","0","0","0","0","9","12","12","5","5","6","8","5","13","2","2","8","2","3","4","12","4","2","2","4","4","1"
"S00115780","0","0","0","0","0","0","0","0","0","0","0","0","11","5","6","8","11","13","7","10","21","12","6","11","5","6","6","1","1","3","1","5","5","2"
"S00115783","0","0","0","0","0","0","0","0","0","0","0","0","8","14","7","3","6","9","2","3","7","4","5","8","4","6","3","0","1","4","3","2","2","0"
"S00115778","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","2","3","3","10","9","4","8","5","7","4","0","1","1","1","3","4","2","1"
"S00115782","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","3","4","2","1","2","1","2","2","2","0","4","1","1"
"S00115747","0","0","0","0","0","0","0","0","0","0","0","0","9","8","8","6","6","9","6","2","7","11","3","12","9","12","5","2","8","1","9","3","8","0"
"S00115748","0","0","0","0","0","0","0","0","0","0","0","0","14","15","8","3","18","8","2","3","16","7","13","13","4","14","8","6","8","2","7","4","3","1"
"S00117495","0","0","0","0","0","0","0","0","0","0","0","0","6","5","4","4","1","3","4","9","5","6","10","1","8","5","1","1","3","4","1","0","1","1"
"S00117614","0","0","0","0","0","0","0","0","0","0","0","0","2","2","2","2","2","1","5","5","0","3","3","0","1","2","0","3","4","2","2","1","2","0"
"S00117613","0","0","0","0","0","0","0","0","0","0","0","0","5","11","4","5","6","2","12","3","3","2","5","5","4","1","1","2","1","2","2","1","2","0"
"S00116554","0","0","0","0","0","0","0","0","0","0","0","0","4","1","4","3","5","5","2","4","4","2","4","0","2","1","0","0","3","1","0","0","2","0"
"S00115719","0","0","0","0","0","0","0","0","0","0","0","0","7","12","11","1","4","8","13","4","10","1","6","9","5","2","2","4","1","2","5","5","6","1"
"S00115718","0","0","0","0","0","0","0","0","0","0","0","0","21","15","32","21","20","27","20","14","12","15","23","9","9","9","2","7","8","10","10","4","5","2"
"S00116288","0","0","0","0","0","0","0","0","0","0","0","0","8","6","2","2","11","4","3","2","1","0","1","3","5","0","1","2","1","3","1","2","2","0"
"S00116553","0","0","0","0","0","0","0","0","0","0","0","0","42","30","6","2","1","2","0","1","2","2","3","2","1","0","1","3","0","1","2","0","1","0"
"S00117488","0","0","0","0","0","0","0","0","0","0","0","0","23","19","40","23","8","10","12","15","12","3","4","3","9","3","4","3","3","3","4","3","2","1"
"S00115721","0","0","0","0","0","0","0","0","0","0","0","0","5","8","4","5","4","6","5","5","1","6","2","10","6","7","5","0","1","2","4","2","1","1"
"S00115717","0","0","0","0","0","0","0","0","0","0","0","0","11","4","3","0","4","3","5","5","4","1","2","3","1","4","3","0","3","1","3","2","1","1"
"S00117490","0","0","0","0","0","0","0","0","0","0","0","0","3","1","5","3","0","5","1","3","2","1","5","3","1","4","1","5","1","1","5","4","2","0"
"S00117505","0","0","0","0","0","0","0","0","0","0","0","0","27","32","48","17","14","14","8","12","4","8","12","11","9","7","4","3","5","6","9","7","4","3"
"S00115784","0","0","0","0","0","0","0","0","0","0","0","0","17","25","16","19","12","11","18","23","14","14","17","10","3","9","6","8","2","4","5","3","3","0"
"S00117504","0","0","0","0","0","0","0","0","0","0","0","0","64","28","46","34","25","24","11","20","21","6","23","18","15","19","9","8","3","5","8","5","1","1"
"S00115779","0","0","0","0","0","0","0","0","0","0","0","0","6","5","6","2","3","1","2","0","3","2","1","1","2","4","4","2","1","3","0","2","2","1"
"S00115785","0","0","0","0","0","0","0","0","0","0","0","0","4","3","2","1","3","3","6","15","19","8","18","13","13","10","4","2","4","3","0","2","5","0"
"S00116293","0","0","0","0","0","0","0","0","0","0","0","0","13","21","9","16","15","15","9","14","7","8","7","14","29","5","9","15","3","0","5","0","4","1"
"S00115758","0","0","0","0","0","0","0","0","0","0","0","0","14","4","19","32","42","13","19","28","18","15","8","12","11","13","8","9","14","9","13","6","5","3"
"S00115755","0","0","0","0","0","0","0","0","0","0","0","0","12","18","17","25","16","5","15","12","10","9","2","13","11","2","3","3","4","3","2","1","1","1"
"S00115754","0","0","0","0","0","0","0","0","0","0","0","0","22","29","17","18","26","20","33","43","23","14","7","8","2","2","1","4","1","3","3","7","14","4"
"S00115743","0","0","0","0","0","0","0","0","0","0","0","0","12","23","17","5","7","7","8","10","2","1","3","3","15","11","7","10","10","8","1","2","1","1"
"S00116294","0","0","0","0","0","0","0","0","0","0","0","0","26","7","5","7","14","16","29","43","20","14","10","6","11","21","11","4","4","1","4","1","1","1"
"S00116292","0","0","0","0","0","0","0","0","0","0","0","0","8","5","9","3","4","5","6","6","10","4","4","6","4","4","8","1","6","2","4","3","0","0"
"S00115744","0","0","0","0","0","0","0","0","0","0","0","0","7","16","12","3","1","4","6","4","2","1","3","1","1","0","2","7","5","1","3","2","0","2"
"S00115746","0","0","0","0","0","0","0","0","0","0","0","0","3","8","3","2","2","3","2","2","2","3","4","1","5","2","0","1","0","1","2","0","0","0"
"S00115756","0","0","0","0","0","0","0","0","0","0","0","0","28","6","9","23","25","14","11","30","24","35","15","16","15","6","10","13","18","14","12","17","11","0"
"S00115753","0","0","0","0","0","0","0","0","0","0","0","0","13","20","41","49","35","23","24","25","12","16","6","16","7","6","1","4","5","2","1","1","3","1"
"S00115757","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","25","5","5","7","12","7","19","9","9","5","7","7","0"
"S00115752","0","0","0","0","0","0","0","0","0","0","0","0","7","22","20","8","6","9","12","7","11","10","9","6","8","4","4","6","5","4","1","3","0","1"
"S00115751","0","0","0","0","0","0","0","0","0","0","0","0","7","9","7","8","6","20","7","8","8","2","1","0","3","2","0","2","0","0","0","0","1","1"
"S00117493","0","0","0","0","0","0","0","0","0","0","0","0","13","12","25","6","9","11","14","12","11","14","12","12","12","7","7","11","11","0","4","8","5","0"
"S00115750","0","0","0","0","0","0","0","0","0","0","0","0","7","8","2","0","0","0","5","10","0","7","2","3","3","0","5","0","7","1","2","0","0","0"
"S00117494","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","1","0","0","3","15","9","13","5","6","8","5","7","4","12","6","2","4","1","1"
"S00115749","0","0","0","0","0","0","0","0","0","0","0","0","0","12","6","1","3","5","11","10","13","18","14","10","5","5","4","3","12","4","0","6","2","1"
"S00115731","0","0","0","0","0","0","0","0","0","0","0","0","8","3","9","2","0","2","3","7","4","4","9","1","3","5","0","5","2","0","7","6","4","0"
"S00115728","0","0","0","0","0","0","0","0","0","0","0","0","33","27","54","24","10","25","5","15","6","11","8","10","13","18","7","13","5","11","10","2","8","0"
"S00115723","0","0","0","0","0","0","0","0","0","0","0","0","61","50","57","40","37","8","5","5","11","7","7","4","7","3","4","4","0","2","1","1","1","1"
"S00115730","0","0","0","0","0","0","0","0","0","0","0","0","9","10","15","6","14","5","8","13","8","7","10","5","5","5","3","7","14","5","3","3","6","5"
"S00115729","0","0","0","0","0","0","0","0","0","0","0","0","6","4","12","3","5","7","2","9","9","5","9","16","8","7","0","0","1","2","4","4","0","1"
"S00115727","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","3","5","3","3","3","2","0","1","2","2","3","1","0","1","0"
"S00115724","0","0","0","0","0","0","0","0","0","0","0","0","74","63","67","47","52","34","41","31","46","24","8","11","14","12","6","7","9","7","4","4","8","1"
"S00115725","0","0","0","0","0","0","0","0","0","0","0","0","12","9","10","9","5","3","6","10","2","4","6","3","3","4","2","3","2","3","2","0","2","0"
"S00117489","0","0","0","0","0","0","0","0","0","0","0","0","8","5","8","9","8","10","6","5","4","3","6","6","6","6","1","2","1","1","5","0","1","0"
"S00117491","0","0","0","0","0","0","0","0","0","0","0","0","9","4","12","4","6","3","4","4","9","5","9","11","28","7","4","16","13","10","18","9","9","1"
"S00115745","0","0","0","0","0","0","0","0","0","0","0","0","9","3","3","2","2","3","3","0","2","1","8","3","2","4","3","3","0","0","1","2","1","0"
"S00115726","0","0","0","0","0","0","0","0","0","0","0","0","6","10","19","12","6","6","1","0","1","0","2","5","9","4","1","2","0","2","1","0","0","0"
"S00117492","0","0","0","0","0","0","0","0","0","0","0","0","13","5","6","4","8","11","4","3","0","2","6","5","5","1","0","1","1","1","2","0","1","0"
"S00115720","0","0","0","0","0","0","0","0","0","0","0","0","2","9","8","4","1","2","4","4","2","2","5","5","5","7","1","1","1","0","1","1","0","0"
"S00115722","0","0","0","0","0","0","0","0","0","0","0","0","2","5","2","3","2","2","3","3","2","2","1","1","3","0","1","0","1","4","1","2","5","0"
"S00115656","0","0","0","0","0","0","0","0","0","0","0","0","6","4","6","9","4","8","10","6","8","22","14","8","11","14","1","16","5","1","2","3","3","0"
"S00115653","0","0","0","0","0","0","0","0","0","0","0","0","12","4","9","10","10","3","4","7","5","4","7","6","16","5","2","4","2","4","8","9","9","2"
"S00115654","0","0","0","0","0","0","0","0","0","0","0","0","3","4","6","2","2","1","1","3","1","0","2","0","1","1","0","0","0","1","0","0","0","0"
"S00116555","0","0","0","0","0","0","0","0","0","0","0","0","1","4","4","0","4","2","5","3","5","6","4","7","3","2","1","2","3","1","2","4","2","1"
"S00115650","0","0","0","0","0","0","0","0","0","0","0","0","9","10","1","9","1","4","4","10","4","11","3","8","1","1","2","10","4","3","3","6","3","0"
"S00115655","0","0","0","0","0","0","0","0","0","0","0","0","5","9","15","8","2","13","4","4","9","4","2","7","4","3","1","1","4","2","3","7","1","0"
"S00115794","0","0","0","0","0","0","0","0","0","0","0","0","5","7","10","6","9","10","15","9","4","6","5","13","6","11","6","2","4","1","6","10","4","0"
"S00115657","0","0","0","0","0","0","0","0","0","0","0","0","0","7","8","5","11","9","2","4","6","8","7","3","5","4","1","5","2","5","8","10","2","0"
"S00115652","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","1","7","3","4","6","2","9","6","5","4","3","4","3","2","2","3","1","0","0"
"S00115739","0","0","0","0","0","0","0","0","0","0","0","0","32","23","15","2","4","7","4","5","8","5","2","8","5","6","3","6","0","7","2","4","1","1"
"S00115737","0","0","0","0","0","0","0","0","0","0","0","0","6","8","15","6","3","5","1","11","3","3","6","2","0","7","10","2","1","7","3","1","0","3"
"S00115733","0","0","0","0","0","0","0","0","0","0","0","0","10","11","7","3","8","5","7","8","1","3","6","8","7","4","7","3","3","1","2","5","1","0"
"S00115732","0","0","0","0","0","0","0","0","0","0","0","0","14","13","19","5","11","4","4","10","12","7","6","8","6","4","5","8","4","3","8","3","6","1"
"S00115738","0","0","0","0","0","0","0","0","0","0","0","0","4","6","5","5","1","0","2","7","5","3","3","11","4","3","7","2","6","3","3","3","2","1"
"S00115736","0","0","0","0","0","0","0","0","0","0","0","0","7","22","28","32","15","17","14","11","3","9","15","12","6","15","9","9","8","5","9","15","11","0"
"S00115734","0","0","0","0","0","0","0","0","0","0","0","0","5","17","4","3","2","3","6","7","4","5","7","6","3","3","4","5","5","4","4","2","2","0"
