code,p2001
60QZ000052,200
60QZ000053,96
60QZ000054,69
60QZ000055,71
60QZ000056,172
60QZ000057,105
60QZ000058,76
60QZ000059,88
60QZ000060,119
60QZ000061,81
60QZ000062,126
60QZ000063,156
60QZ000064,118
60QZ000065,141
60QZ000066,134
60QZ000067,195
60QZ000068,192
60QZ000069,99
60QZ000070,90
60QZ000071,161
60QZ000072,127
60QZ000073,131
60QZ000074,127
60QZ000075,104
60QZ000076,118
60QZ000077,107
60QZ000078,123
60QZ000079,85
60QZ000080,98
60QZ000081,107
60QZ000082,124
60QZ000083,84
60QZ000084,117
60QZ000085,131
60QZ000086,116
60QZ000087,57
60QZ000088,147
60QZ000089,124
60QZ000090,164
60QZ000091,113
60QZ000092,137
60QZ000093,146
60QZ000094,178
60QZ000095,56
60QZ000096,130
60QZ000097,196
60QZ000098,127
60QZ000099,103
60QZ000100,59
60QZ000101,115
60QZ000102,144
60QZ000103,71
60QZ000104,97
60QZ000105,122
60QZ000106,100
60QZ000107,110
60QZ000108,106
60QZ000109,141
60QZ000110,221
60QZ000111,131
60QZ000112,153
60QZ000113,56
60QZ000114,94
60QZ000115,118
60QZ000116,93
60QZ000117,117
60QZ000118,114
60QZ000119,120
60QZ000120,73
60QZ000121,110
60QZ000122,177
60QZ000123,103
60QZ000124,74
60QZ000125,217
60QZ000126,120
60QZ000127,158
60QZ000128,136
60QZ000129,94
60QZ000130,99
60QZ000131,137
60QZ000132,81
60QZ000133,88
60QZ000134,177
60QZ000135,149
60QZ000136,148
60QZ000137,77
60QZ000138,146
60QZ000139,160
60QZ000140,127
60QZ000141,143
60QZ000142,64
60QZ000143,142
60QZ000144,87
60QZ000145,77
60QZ000146,93
60QZ000147,105
60QZ000148,128
60QZ000149,70
60QZ000150,81
60QZ000151,157
60QZ000152,142
60QZ000153,133
60QZ000154,91
60QZ000155,91
60QZ000156,117
60QZ000157,88
60QZ000158,157
60QZ000159,87
60QZ000160,138
60QZ000161,168
60QZ000162,52
60QZ000163,268
60QZ000164,204
60QZ000165,206
60QZ000166,159
60QZ000167,135
60QZ000168,75
60QZ000169,98
60QZ000170,94
60QZ000171,94
60QZ000172,79
60QZ000173,108
60QZ000174,66
60QZ000175,91
60QZ000176,109
60QZ000177,99
60QZ000178,112
60QZ000179,189
60QZ000180,118
60QZ000181,143
60QZ000182,92
60QZ000183,139
60QZ000184,176
60QZ000185,97
60QZ000186,111
60QZ000187,208
60QZ000188,172
60QZ000189,77
60QZ000190,63
60QZ000191,108
60QZ000192,109
60QZ000193,139
60QZ000194,148
60QZ000195,109
60QZ000196,181
60QZ000197,162
60QZ000198,116
60QZ000199,187
60QZ000200,108
60QZ000201,155
60QZ000202,158
60QZ000203,114
60QZ000204,127
60QZ000205,216
60QZ000206,163
60QZ000207,130
60QZ000208,207
60QZ000209,59
60QZ000210,166
60QZ000211,197
60QZ000212,159
60QZ000213,115
60QZ000214,134
60QZ000215,164
60QZ000216,129
60QZ000217,187
60QZ000218,135
60QZ000219,171
60QZ000220,144
60QZ000221,103
60QZ000222,99
60QZ000223,72
60QZ000224,107
60QZ000225,83
60QZ000226,120
60QZ000227,73
60QZ000228,80
60QZ000229,86
60QZ000230,154
60QZ000231,102
60QZ000232,117
60QZ000233,121
60QZ000234,194
60QZ000235,149
60QZ000236,189
60QZ000237,194
60QZ000238,111
60QZ000239,74
60QZ000240,254
60QZ000241,121
60QZ000242,104
60QZ000243,107
60QZ000244,125
60QZ000245,96
60QZ000246,75
60QZ000247,107
60QZ000248,141
60QZ000249,98
60QZ000250,98
60QZ000251,158
60QZ000252,169
60QZ000253,172
60QZ000254,88
60QZ000255,120
60QZ000256,211
60QZ000257,140
60QZ000258,162
60QZ000259,155
60QZ000260,112
60QZ000261,133
60QZ000262,154
60QZ000263,119
60QZ000264,90
60QZ000265,172
60QZ000266,160
60QZ000267,125
60QZ000268,137
60QZ000269,112
60QZ000270,195
60QZ000271,169
60QZ000272,184
60QZ000273,101
60QZ000274,173
60QZ000275,140
60QZ000276,174
60QZ000277,163
60QZ000278,168
60QZ000279,170
60QZ000280,159
60QZ000281,146
60QZ000282,147
60QZ000283,228
60QZ000284,210
60QZ000285,161
60QZ000286,132
60QZ000287,95
60QZ000288,146
60QZ000289,100
60QZ000290,147
60QZ000291,96
60QZ000292,179
60QZ000293,156
60QZ000294,125
60QZ000295,134
60QZ000296,126
60QZ000297,110
60QZ000298,137
60QZ000299,125
60QZ000300,155
60QZ000301,119
60QZ000302,123
60QZ000303,122
60QZ000304,107
60QZ000305,87
60QZ000306,98
60QZ000307,83
60QZ000308,131
60QZ000309,89
60QZ000310,93
60QZ000311,137
60QZ000312,174
60QZ000313,111
60QZ000314,123
60QZ000315,174
60QZ000316,119
60QZ000317,188
60QZ000318,146
60QZ000319,111
60QZ000320,113
60QZ000321,117
60QZ000322,110
60QZ000323,92
60QZ000324,160
60QZ000325,182
60QZ000326,75
60QZ000327,124
60QZ000328,172
60QZ000329,113
60QZ000330,141
60QZ000331,110
60QZ000332,119
60QZ000333,96
60QZ000334,165
60QZ000335,103
60QZ000336,134
60QZ000337,109
60QZ000338,98
60QZ000339,112
60QZ000340,152
60QZ000341,195
60QZ000342,120
60QZ000343,169
60QZ000344,149
60QZ000345,138
60QZ000346,158
60QZ000347,92
60QZ000348,121
60QZ000349,62
60QZ000350,65
60QZ000351,79
60QZ000352,117
60QZ000353,124
60QZ000354,192
60QZ000355,93
60QZ000356,174
60QZ000357,98
60QZ000358,91
60QZ000359,74
60QZ000360,131
60QZ000361,78
60QZ000362,98
60QZ000363,107
60QZ000364,214
60QZ000365,139
60QZ000366,105
60QZ000367,158
60QZ000368,167
60QZ000369,146
60QZ000370,138
60QZ000371,147
60QZ000372,110
60QZ000373,112
60QZ000374,149
60QZ000375,123
60QZ000376,145
60QZ000377,114
60QZ000378,115
60QZ000379,92
60QZ000380,122
60QZ000381,121
60QZ000382,122
60QZ000383,102
60QZ000384,174
60QZ000385,130
60QZ000386,74
60QZ000387,122
60QZ000388,80
60QZ000389,79
60QZ000390,120
60QZ000391,163
60QZ000392,103
60QZ000393,163
60QZ000394,113
60QZ000395,95
60QZ000396,99
60QZ000397,109
60QZ000398,210
60QZ000399,223
60QZ000400,252
60QZ000401,227
60QZ000402,127
60QZ000403,210
60QZ000404,170
60QZ000405,70
60QZ000406,127
60QZ000407,114
60QZ000408,162
60QZ000409,117
60QZ000410,115
60QZ000411,161
60QZ000412,148
60QZ000413,92
60QZ000414,59
60QZ000415,76
60QZ000416,92
60QZ000417,111
60QZ000418,61
60QZ000419,88
60QZ000420,165
60QZ000421,103
60QZ000422,86
60QZ000423,230
60QZ000424,160
60QZ000425,135
60QZ000426,82
60QZ000427,146
60QZ000428,107
60QZ000429,150
60QZ000430,56
60QZ000431,78
60QZ000432,98
60QZ000433,183
60QZ000434,157
60QZ000435,210
60QZ000436,143
60QZ000437,173
60QZ000438,75
60QZ000439,79
60QZ000440,152
60QZ000441,173
60QZ000442,156
60QZ000443,158
60QZ000444,59
60QZ000445,106
60QZ000446,73
60QZ000447,181
60QZ000448,156
60QZ000449,163
60QZ000450,135
60QZ000451,166
60QZ000452,166
60QZ000453,138
60QZ000454,100
60QZ000455,94
60QZ000456,153
60QZ000457,113
60QZ000458,81
60QZ000459,136
60QZ000460,85
60QZ000461,106
60QZ000462,178
60QZ000463,158
60QZ000464,183
60QZ000465,110
60QZ000466,124
60QZ000467,85
60QZ000468,183
60QZ000469,103
60QZ000470,184
60QZ000471,175
60QZ000472,176
60QZ000473,94
60QZ000474,130
60QZ000475,95
60QZ000476,142
60QZ000477,101
60QZ000478,107
60QZ000479,170
60QZ000480,81
60QZ000481,186
60QZ000482,129
60QZ000483,123
60QZ000484,136
60QZ000485,86
60QZ000486,160
60QZ000487,95
60QZ000488,146
60QZ000489,104
60QZ000490,177
60QZ000491,116
60QZ000492,123
60QZ000493,145
60QZ000494,110
60QZ000495,161
60QZ000496,117
60QZ000497,89
60QZ000498,99
60QZ000499,136
60QZ000500,108
60QZ000501,149
60QZ000502,98
60QZ000503,97
60QZ000504,122
60QZ000505,97
60QZ000506,128
60QZ000507,107
60QZ000508,149
60QZ000509,104
60QZ000510,111
60QZ000511,139
60QZ000512,189
60QZ000513,157
60QZ000514,119
60QZ000515,200
60QZ000516,131
60QZ000517,93
60QZ000518,154
60QZ000519,94
60QZ000520,137
60QZ000521,98
60QZ000522,97
60QZ000523,138
60QZ000524,74
60QZ000525,129
60QZ000526,127
60QZ000527,173
60QZ000528,96
60QZ000529,113
60QZ000530,117
60QZ000531,135
60QZ000532,153
60QZ000533,131
60QZ000534,114
60QZ000535,103
60QZ000536,116
60QZ000537,175
60QZ000538,156
60QZ000539,178
60QZ000540,162
60QZ000541,115
60QZ000542,113
60QZ000543,206
60QZ000544,172
60QZ000545,74
60QZ000546,129
60QZ000547,122
60QZ000548,167
60QZ000549,159
60QZ000550,167
60QZ000551,140
60QZ000552,124
60QZ000553,137
60QZ000554,142
60QZ000555,111
60QZ000556,166
60QZ000557,172
60QZ000558,135
60QZ000559,117
60QZ000560,160
60QZ000561,198
60QZ000562,181
60QZ000563,117
60QZ000564,137
60QZ000565,114
60QZ000566,73
60QZ000567,90
60QZ000568,61
60QZ000569,65
60QZ000570,117
60QZ000571,101
60QZ000572,111
60QZ000573,167
60QZ000574,190
60QZ000575,80
60QZ000576,106
60QZ000577,92
60QZ000578,115
60QZ000579,79
60QZ000580,91
60QZ000581,88
60QZ000582,139
60QZ000583,109
60QZ000584,92
60QZ000585,179
60QZ000586,154
60QZ000587,142
60QZ000588,141
60QZ000589,168
60QZ000590,163
60QZ000591,136
60QZ000592,147
60QZ000593,139
60QZ000594,145
60QZ000595,57
60QZ000596,151
60QZ000597,222
60QZ000598,138
60QZ000599,130
60QZ000600,198
60QZ000601,181
60QZ000602,185
60QZ000603,141
60QZ000604,100
60QZ000605,127
60QZ000606,121
60QZ000607,116
60QZ000608,96
60QZ000609,119
60QZ000610,179
60QZ000611,164
60QZ000612,113
60QZ000613,164
60QZ000614,133
60QZ000615,189
60QZ000616,190
60QZ000617,184
60QZ000618,145
60QZ000619,188
60QZ000620,134
60QZ000621,79
60QZ000622,165
60QZ000623,109
60QZ000624,124
60QZ000625,94
60QZ000626,165
60QZ000627,87
60QZ000628,124
60QZ000629,110
60QZ000630,65
60QZ000631,120
60QZ000632,231
60QZ000633,106
60QZ000634,177
60QZ000635,102
60QZ000636,115
60QZ000637,182
60QZ000638,132
60QZ000639,117
60QZ000640,87
60QZ000641,153
60QZ000642,109
60QZ000643,157
60QZ000644,134
60QZ000645,93
60QZ000646,106
60QZ000647,88
60QZ000648,110
60QZ000649,136
60QZ000650,114
60QZ000651,95
60QZ000652,120
60QZ000653,76
60QZ000654,98
60QZ000655,114
60QZ000656,75
60QZ000657,70
60QZ000658,191
60QZ000659,183
60QZ000660,88
60QZ000661,119
60QZ000662,158
60QZ000663,54
60QZ000664,124
60QZ000665,202
60QZ000666,102
60QZ000667,186
60QZ000668,110
60QZ000669,191
60QZ000670,100
60QZ000671,103
60QZ000672,110
60QZ000673,125
60QZ000674,121
60QZ000675,121
60QZ000676,165
60QZ000677,162
60QZ000678,135
60QZ000679,218
60QZ000680,80
60QZ000681,157
60QZ000682,150
60QZ000683,164
60QZ000684,202
60QZ000685,138
60QZ000686,129
60QZ000687,144
60QZ000688,104
60QZ000689,65
60QZ000690,96
60QZ000691,171
60QZ000692,183
60QZ000693,160
60QZ000694,161
60QZ000695,102
60QZ000696,111
60QZ000697,88
60QZ000698,166
60QZ000699,146
60QZ000700,111
60QZ000701,62
60QZ000702,77
60QZ000703,63
60QZ000704,87
60QZ000705,58
60QZ000706,105
60QZ000707,104
60QZ000708,159
60QZ000709,122
60QZ000710,120
60QZ000711,79
60QZ000712,105
60QZ000713,118
60QZ000714,148
60QZ000715,159
60QZ000716,79
60QZ000717,113
60QZ000718,122
60QZ000719,61
60QZ000720,54
60QZ000721,52
60QZ000722,133
60QZ000723,68
60QZ000724,150
60QZ000725,143
60QZ000726,177
60QZ000727,205
60QZ000728,106
60QZ000729,173
60QZ000730,118
60QZ000731,111
60QZ000732,161
60QZ000733,158
60QZ000734,158
60QZ000735,120
60QZ000736,164
60QZ000737,116
60QZ000738,158
60QZ000739,145
60QZ000740,172
60QZ000741,104
60QZ000742,115
60QZ000743,103
60QZ000744,215
60QZ000745,131
60QZ000746,97
60QZ000747,119
60QZ000748,107
60QZ000749,142
60QZ000750,191
60QZ000751,154
60QZ000752,129
60QZ000753,123
60QZ000754,118
60QZ000755,123
60QZ000756,92
60QZ000757,113
60QZ000758,118
60QZ000759,182
60QZ000760,146
60QZ000761,77
60QZ000762,167
60QZ000763,129
60QZ000764,126
60QZ000765,68
60QZ000766,100
60QZ000767,176
60QZ000768,144
60QZ000769,96
60QZ000770,124
60QZ000771,114
60QZ000772,167
60QZ000773,143
60QZ000774,189
60QZ000775,132
60QZ000776,205
60QZ000777,114
60QZ000778,215
60QZ000779,124
60QZ000780,151
60QZ000781,55
60QZ000782,60
60QZ000783,138
60QZ000784,59
60QZ000785,60
60QZ000786,145
60QZ000787,140
60QZ000788,128
60QZ000789,136
60QZ000790,157
60QZ000791,96
60QZ000792,156
60QZ000793,252
60QZ000794,129
60QZ000795,115
60QZ000796,84
60QZ000797,94
60QZ000798,129
60QZ000799,88
60QZ000800,113
60QZ000801,123
60QZ000802,95
60QZ000803,118
60QZ000804,148
60QZ000805,131
60QZ000806,154
60QZ000807,133
60QZ000808,161
60QZ000809,103
60QZ000810,138
60QZ000811,103
60QZ000812,168
60QZ000813,116
60QZ000814,129
60QZ000815,115
60QZ000816,166
60QZ000817,146
60QZ000818,108
60QZ000819,96
60QZ000820,79
60QZ000821,93
60QZ000822,170
60QZ000823,139
60QZ000824,165
60QZ000825,107
60QZ000826,146
60QZ000827,102
60QZ000828,122
60QZ000829,77
60QZ000830,112
60QZ000831,98
60QZ000832,96
60QZ000833,79
60QZ000834,97
60QZ000835,126
60QZ000836,123
60QZ000837,124
60QZ000838,107
60QZ000839,77
60QZ000840,114
60QZ000841,106
60QZ000842,97
60QZ000843,120
60QZ000844,111
60QZ000845,116
60QZ000846,120
60QZ000847,190
60QZ000848,175
60QZ000849,109
60QZ000850,70
60QZ000851,52
60QZ000852,119
60QZ000853,113
60QZ000854,58
60QZ000855,148
60QZ000856,167
60QZ000857,160
60QZ000858,126
60QZ000859,144
60QZ000860,147
60QZ000861,119
60QZ000862,177
60QZ000863,62
60QZ000864,65
60QZ000865,76
60QZ000866,117
60QZ000867,141
60QZ000868,147
60QZ000869,151
60QZ000870,147
60QZ000871,75
60QZ000872,131
60QZ000873,68
60QZ000874,172
60QZ000875,78
60QZ000876,79
60QZ000877,69
60QZ000878,89
60QZ000879,80
60QZ000880,120
60QZ000881,134
60QZ000882,78
60QZ000883,110
60QZ000884,137
60QZ000885,122
60QZ000886,61
60QZ000887,111
60QZ000888,157
60QZ000889,115
60QZ000890,134
60QZ000891,129
60QZ000892,118
60QZ000893,129
60QZ000894,118
60QZ000895,135
60QZ000896,148
60QZ000897,106
60QZ000898,191
60QZ000899,123
60QZ000900,120
60QZ000901,115
60QZ000902,109
60QZ000903,107
60QZ000904,138
60QZ000905,158
60QZ000906,99
60QZ000907,167
60QZ000908,101
60QZ000909,158
60QZ000910,113
60QZ000911,110
60QZ000912,118
60QZ000913,123
60QZ000914,98
60QZ000915,125
60QZ000916,79
60QZ000917,51
60QZ000918,108
60QZ000919,89
60QZ000920,187
60QZ000921,107
60QZ000922,88
60QZ000923,138
60QZ000924,99
60QZ000925,124
60QZ000926,187
60QZ000927,126
60QZ000928,188
60QZ000929,188
60QZ000930,127
60QZ000931,125
60QZ000932,135
60QZ000933,195
60QZ000934,150
60QZ000935,131
60QZ000936,111
60QZ000937,107
60QZ000938,155
60QZ000939,148
60QZ000940,114
60QZ000941,130
60QZ000942,106
60QZ000943,178
60QZ000944,153
60QZ000945,109
60QZ000946,139
60QZ000947,97
60QZ000948,98
60QZ000949,136
60QZ000950,199
60QZ000951,158
60QZ000952,115
60QZ000953,119
60QZ000954,102
60QZ000955,88
60QZ000956,126
60QZ000957,91
60QZ000958,174
60QZ000959,75
60QZ000960,86
60QZ000961,163
60QZ000962,95
60QZ000963,130
60QZ000964,81
60QZ000965,120
60QZ000966,117
60QZ000967,105
60QZ000968,79
60QZ000969,75
60QZ000970,59
60QZ000971,160
60QZ000972,131
60QZ000973,75
60QZ000974,162
60QZ000975,138
60QZ000976,203
60QZ000977,138
60QZ000978,102
60QZ000979,106
60QZ000980,147
60QZ000981,135
60QZ000982,120
60QZ000983,260
60QZ000984,181
60QZ000985,182
60QZ000986,155
60QZ000987,208
60QZ000988,179
60QZ000989,91
60QZ000990,168
60QZ000991,123
60QZ000992,98
60QZ000993,195
60QZ000994,99
60QZ000995,115
60QZ000996,101
60QZ000997,118
60QZ000998,127
60QZ000999,157
60QZ001000,142
60QZ001001,81
60QZ001002,164
60QZ001003,149
60QZ001004,157
60QZ001005,172
60QZ001006,186
60QZ001007,142
60QZ001008,186
60QZ001009,84
60QZ001010,88
60QZ001011,118
60QZ001012,88
60QZ001013,124
60QZ001014,126
60QZ001015,158
60QZ001016,131
60QZ001017,146
60QZ001018,111
60QZ001019,206
60QZ001020,166
60QZ001021,122
60QZ001022,146
60QZ001023,139
60QZ001024,156
60QZ001025,91
60QZ001026,102
60QZ001027,116
60QZ001028,125
60QZ001029,63
60QZ001030,178
60QZ001031,192
60QZ001032,181
60QZ001033,168
60QZ001034,103
60QZ001035,116
60QZ001036,98
60QZ001037,140
60QZ001038,194
60QZ001039,146
60QZ001040,173
60QZ001041,174
60QZ001042,130
60QZ001043,191
60QZ001044,109
60QZ001045,117
60QZ001046,84
60QZ001047,137
60QZ001048,132
60QZ001049,147
60QZ001050,92
60QZ001051,106
60QZ001052,111
60QZ001053,122
60QZ001054,118
60QZ001055,125
60QZ001056,91
60QZ001057,96
60QZ001058,50
60QZ001059,68
60QZ001060,95
60QZ001061,206
60QZ001062,87
60QZ001063,90
60QZ001064,136
60QZ001065,148
60QZ001066,134
60QZ001067,138
60QZ001068,139
60QZ001069,131
60QZ001070,175
60QZ001071,85
60QZ001072,122
60QZ001073,160
60QZ001074,109
60QZ001075,97
60QZ001076,120
60QZ001077,98
60QZ001078,102
60QZ001079,182
60QZ001080,110
60QZ001081,107
60QZ001082,100
60QZ001083,171
60QZ001084,141
60QZ001085,77
60QZ001086,111
60QZ001087,91
60QZ001088,113
60QZ001089,154
60QZ001090,131
60QZ001091,129
60QZ001092,129
60QZ001093,135
60QZ001094,139
60QZ001095,117
60QZ001096,113
60QZ001097,97
60QZ001098,134
60QZ001099,120
60QZ001100,116
60QZ001101,110
60QZ001102,108
60QZ001103,126
60QZ001104,135
60QZ001105,125
60QZ001106,112
60QZ001107,118
60QZ001108,133
60QZ001109,118
60QZ001110,112
60QZ001111,79
60QZ001112,118
60QZ001113,122
60QZ001114,124
60QZ001115,203
60QZ001116,163
60QZ001117,127
60QZ001118,129
60QZ001119,135
60QZ001120,91
60QZ001121,159
60QZ001122,208
60QZ001123,190
60QZ001124,125
60QZ001125,128
60QZ001126,192
60QZ001127,147
60QZ001128,135
60QZ001129,113
60QZ001130,158
60QZ001131,133
60QZ001132,100
60QZ001133,114
60QZ001134,102
60QZ001135,127
60QZ001136,123
60QZ001137,157
60QZ001138,96
60QZ001139,134
60QZ001140,102
60QZ001141,117
60QZ001142,231
60QZ001143,62
60QZ001144,97
60QZ001145,166
60QZ001146,148
60QZ001147,180
60QZ001148,137
60QZ001149,124
60QZ001150,119
60QZ001151,137
60QZ001152,134
60QZ001153,107
60QZ001154,142
60QZ001155,172
60QZ001156,77
60QZ001157,75
60QZ001158,125
60QZ001159,70
60QZ001160,78
60QZ001161,117
60QZ001162,94
60QZ001163,129
60QZ001164,156
60QZ001165,173
60QZ001166,67
60QZ001167,103
60QZ001168,123
60QZ001169,56
60QZ001170,127
60QZ001171,81
60QZ001172,104
60QZ001173,73
60QZ001174,69
60QZ001175,74
60QZ001176,146
60QZ001177,72
60QZ001178,111
60QZ001179,81
60QZ001180,128
60QZ001181,170
60QZ001182,148
60QZ001183,109
60QZ001184,119
60QZ001185,99
60QZ001186,122
60QZ001187,146
60QZ001188,88
60QZ001189,218
60QZ001190,174
60QZ001191,64
60QZ001192,124
60QZ001193,90
60QZ001194,84
60QZ001195,120
60QZ001196,154
60QZ001197,126
60QZ001198,160
60QZ001199,103
60QZ001200,113
60QZ001201,107
60QZ001202,140
60QZ001203,92
60QZ001204,107
60QZ001205,118
60QZ001206,92
60QZ001207,156
60QZ001208,114
60QZ001209,142
60QZ001210,140
60QZ001211,111
60QZ001212,116
60QZ001213,106
60QZ001214,100
60QZ001215,162
60QZ001216,94
60QZ001217,105
60QZ001218,93
60QZ001219,102
60QZ001220,154
60QZ001221,105
60QZ001222,90
60QZ001223,113
60QZ001224,109
60QZ001225,140
60QZ001226,105
60QZ001227,96
60QZ001228,106
60QZ001229,148
60QZ001230,143
60QZ001231,165
60QZ001232,92
60QZ001233,82
60QZ001234,124
60QZ001235,73
60QZ001236,189
60QZ001237,92
60QZ001238,67
60QZ001239,99
60QZ001240,94
60QZ001241,91
60QZ001242,58
60QZ001243,98
60QZ001244,126
60QZ001245,204
60QZ001246,232
60QZ001247,85
60QZ001248,104
60QZ001249,112
60QZ001250,151
60QZ001251,148
60QZ001252,128
60QZ001253,131
60QZ001254,166
60QZ001255,148
60QZ001256,160
60QZ001257,111
60QZ001258,117
60QZ001259,131
60QZ001260,130
60QZ001261,125
60QZ001262,66
60QZ001263,97
60QZ001264,139
60QZ001265,114
60QZ001266,164
60QZ001267,182
60QZ001268,142
60QZ001269,113
60QZ001270,90
60QZ001271,149
60QZ001272,110
60QZ001273,177
60QZ001274,194
60QZ001275,88
60QZ001276,159
60QZ001277,117
60QZ001278,86
60QZ001279,98
60QZ001280,205
60QZ001281,153
60QZ001282,133
60QZ001283,119
60QZ001284,113
60QZ001285,200
60QZ001286,154
60QZ001287,138
60QZ001288,133
60QZ001289,169
60QZ001290,132
60QZ001291,61
60QZ001292,106
60QZ001293,102
60QZ001294,187
60QZ001295,145
60QZ001296,129
60QZ001297,132
60QZ001298,111
60QZ001299,170
60QZ001300,116
60QZ001301,116
60QZ001302,80
60QZ001303,131
60QZ001304,112
60QZ001305,106
60QZ001306,123
60QZ001307,100
60QZ001308,115
60QZ001309,76
60QZ001310,143
60QZ001311,192
60QZ001312,160
60QZ001313,144
60QZ001314,113
60QZ001315,107
60QZ001316,136
60QZ001317,180
60QZ001318,110
60QZ001319,84
60QZ001320,61
60QZ001321,150
60QZ001322,100
60QZ001323,106
60QZ001324,133
60QZ001325,106
60QZ001326,184
60QZ001327,164
60QZ001328,121
60QZ001329,163
60QZ001330,146
60QZ001331,174
60QZ001332,177
60QZ001333,167
60QZ001334,112
60QZ001335,113
60QZ001336,101
60QZ001337,58
60QZ001338,221
60QZ001339,142
60QZ001340,168
60QZ001341,129
60QZ001342,170
60QZ001343,129
60QZ001344,127
60QZ001345,315
60QZ001346,92
60QZ001347,117
60QZ001348,144
60QZ001349,145
60QZ001350,118
60QZ001351,92
60QZ001352,120
60QZ001353,125
60QZ001354,141
60QZ001355,136
60QZ001356,107
60QZ001357,92
60QZ001358,101
60QZ001359,152
60QZ001360,57
60QZ001361,144
60QZ001362,90
60QZ001363,124
60QZ001364,153
60QZ001365,137
60QZ001366,189
60QZ001367,176
60QZ001368,196
