"code","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"E00047601","0","3","3","9","3","3","0","6","9","9","0","3","9","0","0","0","0"
"E00045719","0","3","6","15","21","22","15","16","3","17","12","18","12","15","3","6","3"
"E00047942","0","4","0","0","0","3","0","3","3","0","3","3","0","3","0","0","0"
"E00047216","0","0","6","18","0","9","3","3","9","10","0","12","0","9","0","6","0"
"E00045353","0","0","3","9","9","3","9","3","3","3","3","0","3","0","0","4","0"
"E00047717","0","0","3","3","0","6","3","1","1","3","0","3","0","3","0","18","3"
"E00045296","0","0","3","0","0","6","3","0","3","3","3","0","0","5","0","6","0"
"E00046030","0","0","3","0","3","9","6","18","6","6","9","5","3","0","3","5","0"
"E00045981","0","0","9","0","6","3","6","0","3","0","0","0","6","15","6","3","0"
"E00047100","0","1","9","12","9","5","3","9","0","0","3","0","6","0","0","0","0"
"E00046688","0","0","9","0","3","3","0","0","12","4","0","3","0","0","3","18","0"
"E00046129","0","0","6","3","12","0","3","3","6","0","6","0","6","0","0","3","0"
"E00175655","0","0","6","0","0","0","0","3","3","0","0","6","0","0","0","0","0"
"E00047729","0","0","6","0","0","0","0","0","0","0","3","3","0","0","0","0","0"
"E00047783","0","0","9","3","3","9","15","15","0","6","3","0","0","9","0","0","0"
"E00047275","0","0","3","3","3","0","3","0","0","3","0","3","0","3","0","6","0"
"E00046814","0","0","9","0","0","3","3","0","3","11","1","0","3","0","0","6","0"
"E00045568","0","0","3","0","0","0","12","3","3","0","0","0","0","0","3","3","0"
"E00047962","0","0","3","0","0","0","0","0","3","0","0","3","0","0","0","3","3"
"E00045702","0","0","6","0","3","9","0","6","0","3","3","0","3","3","0","0","0"
"E00048123","0","0","15","3","3","3","0","0","0","0","0","4","0","6","0","3","0"
"E00175618","0","0","12","3","3","12","3","6","21","3","0","0","1","3","0","0","0"
"E00046922","0","0","3","0","3","3","0","0","3","0","0","0","0","0","3","0","0"
"E00046142","0","0","3","0","0","0","0","0","3","3","0","3","0","0","0","0","0"
"E00048180","0","0","12","0","0","0","6","0","0","0","0","0","0","3","3","0","0"
"E00048116","0","0","3","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"E00046769","0","0","9","0","0","3","0","3","6","0","0","3","6","3","0","5","0"
"E00045163","0","0","3","0","0","6","0","6","6","0","0","0","0","0","6","0","0"
"E00047744","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E00046207","0","0","3","12","0","4","6","12","3","4","3","3","6","3","6","0","0"
"E00045974","0","0","3","0","3","3","0","0","0","6","0","0","0","0","3","3","0"
"E00045833","0","0","6","0","0","0","0","0","0","3","0","0","0","0","0","9","0"
"E00046701","0","0","6","3","6","12","9","12","6","9","6","3","9","0","4","0","0"
"E00047012","0","0","6","6","9","12","3","3","3","9","0","7","3","6","6","3","0"
"E00048101","0","0","6","14","35","38","11","0","0","3","3","1","0","0","3","3","0"
"E00048171","0","0","3","11","3","3","6","9","0","0","3","3","0","0","0","0","0"
"E00046240","0","0","9","6","0","0","0","0","6","0","0","0","0","0","3","0","0"
"E00047722","0","0","6","3","3","3","9","3","0","3","0","3","3","0","0","0","0"
"E00045537","0","0","3","0","3","6","0","0","0","6","3","0","0","0","0","0","0"
"E00046910","0","0","6","12","0","0","0","0","3","3","0","3","0","0","0","3","0"
"E00046505","0","0","6","0","0","0","6","0","6","0","0","0","0","0","0","0","0"
"E00046936","0","0","9","0","6","0","0","6","3","3","0","0","3","0","3","0","0"
"E00046880","0","5","6","3","9","6","14","3","6","0","6","3","6","3","0","3","0"
"E00048191","0","0","12","9","18","16","6","3","6","3","0","6","3","6","3","6","6"
"E00045649","0","0","3","0","3","3","0","3","3","0","0","3","0","3","0","3","0"
"E00045714","0","0","3","0","3","0","0","3","6","3","3","0","0","0","1","5","0"
"E00047865","0","0","3","0","0","0","0","0","0","0","3","3","0","0","0","0","0"
"E00045126","0","0","15","6","3","3","6","3","3","0","0","3","3","3","6","18","0"
"E00046536","0","0","3","6","3","0","0","6","3","0","3","0","6","3","0","0","0"
"E00045674","0","0","3","7","3","3","6","3","6","3","0","7","0","3","0","4","0"
"E00046096","0","0","6","0","3","0","3","3","15","0","0","6","0","0","0","0","0"
"E00045616","0","0","3","3","3","0","0","9","9","3","0","0","0","0","5","0","0"
"E00047163","0","1","12","9","3","24","15","15","3","12","3","6","0","3","3","9","0"
"E00047196","0","1","5","0","3","0","0","9","3","6","3","0","3","6","15","0","0"
"E00047081","0","5","3","0","6","0","6","3","0","0","3","13","12","1","5","3","0"
"E00048093","0","5","6","6","6","12","6","3","6","9","14","0","0","0","0","0","0"
"E00046074","0","0","9","3","6","3","1","8","3","3","6","0","0","9","3","6","9"
"E00046007","0","0","6","12","0","18","9","6","3","6","0","0","8","6","10","6","3"
"E00046280","0","0","6","9","3","3","9","12","15","6","9","6","0","12","0","9","0"
"E00045311","0","0","9","15","6","0","0","3","6","6","3","0","0","0","0","0","0"
"E00047841","0","0","3","9","9","3","0","0","3","3","0","0","0","3","5","6","0"
"E00047804","0","0","3","6","0","3","0","3","3","3","0","0","0","0","0","0","0"
"E00047272","0","0","15","12","9","21","15","18","6","9","12","0","0","0","4","3","0"
"E00046460","0","0","6","15","15","0","9","15","12","6","9","12","3","6","3","12","0"
"E00048183","0","0","3","6","0","6","3","0","0","0","0","0","0","3","3","6","3"
"E00046233","0","0","3","0","0","0","0","3","0","0","0","0","0","0","5","0","0"
"E00047719","0","0","3","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"E00045498","0","0","6","0","0","1","0","9","3","0","0","0","0","0","0","0","0"
"E00046727","0","0","3","0","0","3","3","3","0","5","6","0","4","0","3","0","0"
"E00046606","0","0","6","3","0","0","6","0","0","3","0","0","0","0","0","0","0"
"E00045235","0","0","9","0","3","3","6","6","3","3","7","6","6","3","0","6","0"
"E00046529","0","1","6","0","6","12","3","9","9","6","0","6","3","9","0","0","0"
"E00046884","0","0","3","3","6","6","0","6","3","6","3","0","3","3","0","6","3"
"E00045480","0","0","6","21","6","3","0","0","0","3","6","3","0","0","3","3","0"
"E00047779","0","0","3","0","0","3","0","0","0","0","3","0","0","0","3","0","0"
"E00047227","0","0","14","0","12","9","3","3","9","6","0","3","3","9","0","3","0"
"E00046437","0","0","6","0","3","3","3","0","0","0","3","0","0","3","0","0","0"
"E00046813","0","0","6","0","3","0","0","0","0","0","3","3","6","0","0","0","0"
"E00047732","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0"
"E00045552","0","0","6","15","6","21","12","3","3","0","0","1","3","6","0","0","0"
"E00045988","0","0","3","0","6","0","9","9","9","3","0","0","3","0","0","3","0"
"E00047843","0","0","3","0","0","3","0","3","3","0","0","3","0","0","0","0","0"
"E00046144","0","0","6","3","6","0","0","9","0","3","9","6","3","9","0","0","3"
"E00045754","0","0","3","0","1","0","3","0","0","0","0","3","0","0","0","0","0"
"E00046598","0","0","3","0","0","0","6","3","6","0","0","12","0","6","6","6","0"
"E00047270","0","0","3","6","9","6","1","9","9","0","3","6","0","0","3","6","0"
"E00048118","0","0","3","0","6","0","3","3","0","3","3","0","0","3","3","0","0"
"E00047724","0","1","6","0","3","0","0","3","0","3","0","3","0","0","0","0","0"
"E00046860","0","0","3","5","0","0","0","0","0","0","0","0","0","3","0","3","0"
"E00046686","0","0","6","9","6","0","9","0","0","6","0","3","0","0","3","0","0"
"E00045372","0","0","3","0","3","3","0","0","0","0","3","0","0","0","0","5","0"
"E00045418","0","0","3","6","0","6","3","6","0","0","0","1","0","6","0","0","0"
"E00175766","0","0","3","3","0","0","0","0","0","0","0","0","0","3","0","0","0"
"E00046793","0","0","9","3","0","0","4","12","6","3","3","0","0","0","0","0","0"
"E00047813","0","0","3","6","3","0","0","3","3","3","0","3","0","0","3","0","0"
"E00047751","0","0","3","21","0","3","11","0","0","0","0","0","0","0","0","0","3"
"E00045739","0","0","3","3","3","9","0","6","6","3","5","0","3","12","3","6","3"
"E00175773","0","0","3","3","0","0","0","0","0","0","6","6","0","0","3","0","0"
"E00045543","0","0","3","3","3","3","0","0","0","0","4","0","3","0","0","0","0"
"E00175734","0","0","3","9","0","0","12","12","12","9","3","3","0","0","9","9","0"
"E00045973","0","5","12","3","10","3","0","6","0","0","0","0","0","3","8","0","0"
"E00045365","0","0","3","6","3","6","6","0","0","9","5","0","0","0","0","3","0"
"E00047734","0","0","3","3","0","0","0","0","0","3","0","0","0","0","0","0","0"
"E00047766","0","0","6","6","0","0","0","3","3","6","9","3","0","0","3","0","0"
"E00045369","0","0","3","3","0","0","3","6","0","0","3","0","0","0","0","0","3"
"E00175754","0","0","3","12","12","9","9","3","6","9","0","6","0","3","0","3","12"
"E00047965","0","0","12","6","3","0","0","3","6","9","6","0","0","0","0","0","0"
"E00045366","0","0","3","0","3","0","6","3","3","0","0","0","0","3","3","3","0"
"E00046826","0","0","9","0","3","0","0","0","4","0","0","0","0","0","0","3","0"
"E00047567","0","0","3","3","0","0","0","12","3","6","0","0","0","0","3","3","6"
"E00048105","0","0","9","6","6","6","3","0","3","3","6","0","3","9","6","3","0"
"E00045660","0","0","3","0","10","3","6","3","0","0","0","0","0","0","6","6","0"
"E00047260","0","2","3","0","3","0","0","0","0","0","0","0","0","3","0","0","0"
"E00046330","0","0","3","0","0","3","0","3","3","0","0","4","0","4","0","3","0"
"E00045664","0","0","3","0","0","0","3","9","0","0","6","3","3","0","6","0","0"
"E00047748","0","0","3","0","0","6","3","0","3","0","6","0","0","0","3","0","0"
"E00047746","0","0","3","0","0","0","0","0","0","0","9","0","0","3","0","0","0"
"E00047254","0","0","3","3","0","9","6","6","0","3","0","3","0","6","10","6","0"
"E00047963","0","0","3","6","0","3","6","9","0","3","0","0","0","0","0","6","0"
"E00046840","0","0","3","0","12","12","12","8","21","3","0","6","0","3","6","0","0"
"E00047771","0","0","6","2","0","0","3","0","0","6","0","0","0","3","0","0","0"
"E00047774","0","0","3","1","0","0","3","0","0","0","3","3","6","0","4","0","0"
"E00046867","0","0","3","0","3","3","6","0","3","0","0","3","6","0","0","3","0"
"E00045417","0","0","9","0","0","3","0","3","0","3","0","0","0","0","0","0","0"
"E00047690","0","0","3","0","6","0","3","0","0","0","6","0","4","0","0","3","0"
"E00046851","0","0","3","3","3","6","0","0","0","0","3","0","3","0","0","3","0"
"E00045823","0","0","3","0","3","0","0","0","3","0","0","0","0","0","3","0","0"
"E00045837","0","0","3","0","0","3","0","0","3","0","0","0","6","0","3","3","0"
"E00047102","0","0","3","0","0","6","0","0","3","3","0","0","0","0","0","0","0"
"E00045443","0","0","3","12","0","0","0","3","3","3","1","0","3","0","3","3","3"
"E00045722","0","0","3","3","3","0","0","0","0","3","0","0","3","0","0","0","0"
"E00046939","0","0","6","9","6","0","6","9","0","3","6","6","3","3","0","9","0"
"E00047882","0","0","3","0","0","0","0","0","0","3","0","0","0","3","3","0","6"
"E00047910","0","0","3","0","6","3","0","0","0","3","0","0","0","0","0","0","3"
"E00047958","0","0","3","6","0","0","6","0","0","6","3","6","0","0","0","3","0"
"E00047109","0","0","6","0","3","6","0","3","3","3","6","3","0","0","0","0","0"
"E00045571","0","0","6","3","6","0","3","0","0","0","0","0","0","6","0","5","0"
"E00046013","0","0","3","0","3","7","0","5","9","4","0","3","6","0","5","0","3"
"E00047749","0","0","3","7","3","0","0","3","9","0","0","0","0","0","3","0","0"
"E00046579","0","0","3","3","3","0","0","0","0","0","0","0","0","0","0","0","0"
"E00046899","0","0","3","9","0","0","0","0","3","0","0","3","0","0","0","6","0"
"E00047939","0","0","3","3","3","3","0","9","3","21","24","12","3","0","3","6","0"
"E00047777","0","0","0","9","9","0","3","0","0","6","0","0","0","0","0","0","0"
"E00047832","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","5"
"E00047911","0","0","0","3","9","0","0","6","0","3","0","0","0","0","3","0","0"
"E00175720","0","0","0","6","3","3","6","3","9","15","9","0","9","9","0","9","3"
"E00047715","0","0","0","3","0","0","0","3","0","0","0","0","0","0","3","0","0"
"E00175704","0","0","0","6","0","3","6","9","3","0","0","0","0","0","3","0","3"
"E00045407","0","0","0","6","3","15","0","6","0","3","3","6","6","0","3","3","0"
"E00175631","0","0","0","3","3","3","0","0","0","0","0","0","9","0","0","0","0"
"E00046469","0","0","0","3","0","6","3","3","3","6","0","0","0","0","8","0","0"
"E00047895","0","0","0","3","0","3","5","0","1","0","3","0","0","0","0","0","3"
"E00047867","0","0","0","6","6","12","0","12","6","0","3","0","6","0","0","0","0"
"E00046738","0","0","0","3","12","0","0","3","0","0","0","0","0","0","0","0","0"
"E00047873","0","0","0","3","3","3","3","3","3","3","6","1","0","0","3","0","0"
"E00047782","0","0","0","6","6","12","9","16","3","6","0","0","3","0","0","6","3"
"E00046170","0","0","0","3","3","10","0","9","7","6","3","0","3","12","12","0","3"
"E00047833","0","0","0","9","0","3","0","0","0","0","3","0","0","0","0","0","0"
"E00045083","0","0","0","30","3","3","3","0","9","0","0","0","3","9","6","5","0"
"E00047817","0","0","0","3","3","0","0","0","0","0","0","6","4","0","0","0","0"
"E00048058","0","0","0","9","6","3","0","0","0","0","0","0","0","0","0","0","0"
"E00046477","0","0","5","3","0","0","0","0","6","0","0","0","0","0","0","0","0"
"E00048176","0","0","0","9","0","0","0","0","3","3","0","0","3","3","0","3","3"
"E00046113","0","0","0","6","3","3","9","6","6","3","0","5","3","0","0","3","3"
"E00047931","0","0","0","6","3","0","0","3","0","0","0","3","0","0","0","0","0"
"E00045676","0","0","0","6","0","0","3","0","0","5","0","0","0","3","6","0","0"
"E00046900","0","0","0","6","0","3","0","3","0","0","0","0","0","0","0","0","0"
"E00048158","0","0","0","6","6","0","0","3","6","3","0","0","6","0","0","0","0"
"E00046798","0","0","0","3","3","3","3","3","3","3","3","0","0","0","0","0","3"
"E00046528","0","0","0","9","0","1","3","3","0","0","3","0","0","0","0","0","0"
"E00047639","0","0","0","6","0","21","9","3","0","0","0","9","0","0","3","19","0"
"E00047801","0","0","0","3","0","0","0","3","0","0","0","9","0","0","0","3","0"
"E00048113","0","0","0","3","6","9","3","6","6","0","3","0","3","3","12","0","0"
"E00045742","0","0","0","21","15","0","6","8","0","0","3","3","6","1","3","0","0"
"E00047859","0","0","0","3","0","0","0","0","3","0","3","0","0","6","0","0","0"
"E00046300","0","0","0","3","6","0","0","9","3","0","1","0","6","0","0","3","0"
"E00047700","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"E00047778","0","0","0","6","6","3","5","0","3","3","0","0","0","0","5","3","0"
"E00046815","0","0","0","3","3","6","0","0","6","0","3","0","0","3","0","3","0"
"E00045897","0","0","0","3","1","0","0","3","0","0","3","3","0","0","3","0","0"
"E00046581","0","0","0","3","0","0","0","0","0","0","6","3","0","0","0","0","0"
"E00046564","0","0","0","6","0","0","5","3","0","0","0","0","0","0","3","6","3"
"E00045439","0","0","0","6","1","3","0","3","0","0","0","0","0","0","0","3","0"
"E00047263","0","0","0","3","0","3","0","6","0","3","0","6","3","3","0","0","0"
"E00046817","0","0","0","3","0","3","0","3","6","3","0","3","3","3","0","0","0"
"E00047927","0","0","0","3","15","3","0","3","3","0","0","0","0","0","0","3","0"
"E00045110","0","0","0","3","6","6","0","3","0","0","0","0","0","0","0","0","0"
"E00046730","0","0","0","6","9","6","0","0","3","3","0","3","3","0","0","3","0"
"E00046883","0","0","0","3","3","12","6","3","9","3","0","0","0","3","0","3","0"
"E00047277","0","0","0","7","3","3","6","0","6","3","6","0","0","3","6","0","0"
"E00045825","0","0","0","3","6","0","0","0","3","3","0","0","0","0","0","0","0"
"E00047891","0","0","0","6","0","0","0","6","12","0","0","3","6","0","3","3","0"
"E00047628","0","0","0","6","3","3","12","0","3","0","0","0","0","3","0","3","6"
"E00045570","0","0","0","3","6","3","3","6","0","0","0","0","0","0","0","0","0"
"E00175630","0","0","0","6","0","3","6","0","6","0","3","3","0","0","6","3","0"
"E00048181","0","0","0","3","0","3","6","3","0","3","3","0","0","6","0","3","0"
"E00046897","0","0","0","3","3","3","0","6","0","6","3","3","0","0","0","3","3"
"E00046145","0","0","0","3","0","6","0","3","3","0","3","0","3","0","0","0","0"
"E00047888","0","0","0","6","3","9","15","12","7","3","6","0","0","6","0","0","0"
"E00047890","0","0","0","3","0","0","0","0","0","3","0","3","0","0","0","6","3"
"E00047864","0","0","0","3","3","3","0","0","3","0","3","3","3","6","0","3","0"
"E00047750","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","3"
"E00046752","0","0","0","3","3","12","0","3","3","9","0","0","0","0","3","8","0"
"E00046839","0","0","0","9","0","0","0","4","3","0","0","1","0","0","6","0","0"
"E00046268","0","0","0","6","3","3","9","0","3","0","0","0","0","0","0","0","3"
"E00046801","0","0","0","3","12","12","12","0","10","0","0","3","0","3","16","16","0"
"E00045606","0","0","0","9","3","0","6","0","6","3","1","0","0","0","0","0","0"
"E00045864","0","0","0","3","0","9","3","0","0","0","0","0","0","0","0","0","0"
"E00045425","0","0","0","3","3","15","0","3","0","0","0","0","3","0","0","0","0"
"E00047259","0","0","0","3","0","9","0","3","0","5","3","0","6","0","6","3","0"
"E00175740","0","0","0","9","3","6","3","3","15","3","6","3","0","1","3","3","0"
"E00045737","0","0","0","3","3","8","0","6","0","3","0","0","0","0","0","3","5"
