Code,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
E00047592,20,15,21,19,15,7,10,10,13,9
E00047593,20,27,27,15,22,30,15,32,17,31
E00047594,34,30,23,20,17,23,19,14,21,12
E00047597,12,21,14,8,11,13,5,6,9,9
E00047641,15,14,8,16,8,7,10,15,6,9
E00047647,95,103,79,52,57,70,67,44,61,44
E00047981,14,23,12,20,8,10,10,21,10,7
E00047982,15,20,16,17,16,12,3,15,16,11
E00047983,15,8,7,9,7,3,1,5,4,8
E00047984,12,12,24,13,17,17,7,5,4,15
E00047985,28,29,15,13,15,12,9,22,2,11
E00047986,34,33,37,28,28,36,16,19,21,19
E00047987,12,19,10,5,16,10,8,13,9,8
E00047988,12,26,8,4,11,8,5,7,4,4
E00047989,28,17,23,19,19,13,10,7,14,10
E00047990,33,42,21,28,36,31,19,16,12,10
E00047991,19,26,19,13,17,15,10,14,13,7
E00047992,39,20,14,12,15,11,8,20,9,11
E00047993,18,17,9,6,16,8,7,9,11,6
E00047994,51,34,51,48,40,29,29,33,27,38
E00047995,46,38,22,40,53,53,42,41,47,43
E00047996,10,4,5,7,9,4,3,4,4,3
E00047998,8,7,12,10,16,10,8,4,7,4
E00047999,6,6,7,11,4,7,6,3,14,7
E00048140,18,34,12,17,23,18,12,12,10,12
E00048146,63,56,33,37,12,19,9,15,19,18
E00048142,41,32,23,16,26,19,14,12,25,16
E00175731,11,16,14,15,1,9,5,5,3,10
E00045932,26,40,28,18,27,30,21,27,12,17
E00045933,20,11,19,14,18,17,16,16,16,12
E00045937,8,6,11,3,6,12,6,6,7,5
E00045934,8,10,18,10,10,9,7,7,10,5
E00045939,13,11,10,8,7,10,7,7,5,6
E00046364,8,13,9,11,8,5,8,5,8,5
E00046552,5,7,9,4,3,6,4,2,3,2
E00046553,12,9,12,7,4,4,9,3,0,7
E00046554,12,11,16,14,10,4,7,10,6,6
E00046640,122,97,93,91,95,75,68,60,49,49
E00175776,24,30,31,21,11,14,7,8,11,11
E00175613,13,14,11,9,11,4,8,5,8,10
E00046641,19,22,12,21,15,7,7,9,6,3
E00046642,7,9,9,11,14,10,12,6,6,9
E00046643,11,13,8,12,11,6,11,8,7,12
E00047358,7,6,11,7,5,4,5,7,4,4
E00047360,9,9,7,6,8,6,3,6,4,4
E00175721,6,9,6,4,9,8,4,9,22,21
E00175745,13,10,9,6,4,2,3,5,5,2
E00175762,59,46,37,50,21,16,17,18,12,18
E00175764,21,9,3,14,4,7,4,7,7,9
E00175765,12,15,12,12,8,5,5,12,15,10
E00047361,10,11,13,11,16,12,6,11,5,9
E00047362,11,12,6,18,16,9,6,4,4,7
E00047363,19,15,13,19,20,7,2,13,6,9
E00047365,12,16,14,10,11,9,8,8,3,10
E00045190,20,21,19,32,13,10,7,23,20,15
E00045191,14,5,7,9,13,9,12,10,9,4
E00045930,16,19,13,19,10,12,11,7,10,11
E00045931,7,3,8,7,10,1,0,2,2,2
E00047366,17,12,12,10,14,9,3,9,15,7
E00047367,6,7,10,5,12,9,6,4,5,6
E00047368,10,8,3,4,2,5,1,3,3,4
E00047369,9,10,23,9,4,4,3,4,1,2
E00047514,4,5,8,7,11,4,8,9,1,2
E00047370,24,9,13,5,7,5,5,3,8,4
E00047510,14,9,10,7,10,7,2,4,5,5
E00047516,12,23,17,15,17,14,14,12,10,12
E00047522,13,15,13,12,23,8,17,9,4,18
E00175648,14,10,15,16,18,17,5,10,13,12
E00175746,15,19,16,10,10,14,6,3,11,14
E00175798,20,18,9,12,12,14,9,11,8,8
E00045509,14,18,14,13,27,13,12,13,23,29
E00045581,7,9,6,11,9,14,12,10,17,13
E00047169,7,9,7,7,9,8,4,6,9,6
E00047179,9,4,5,8,5,2,3,5,2,7
E00047805,7,5,8,4,2,3,2,5,1,6
E00047814,9,6,1,2,6,6,1,3,1,2
E00047166,18,16,22,16,22,15,14,9,18,15
E00045488,41,30,25,23,15,10,16,11,11,15
E00047152,39,26,17,14,22,27,12,18,19,12
E00047963,8,9,10,7,5,8,8,11,9,8
E00047923,115,44,48,47,34,30,43,71,40,48
E00047954,6,5,10,7,6,7,8,5,3,3
E00045255,9,3,4,18,7,7,7,7,6,6
E00045382,4,9,2,8,8,1,7,11,1,14
E00045386,6,4,8,11,4,9,8,9,15,6
E00047679,16,21,17,13,11,13,8,5,9,2
E00045424,38,25,19,26,39,16,28,22,19,28
E00045479,8,2,8,9,9,6,1,5,5,2
E00045524,9,7,5,7,3,5,4,8,4,7
E00045529,8,14,13,6,11,9,6,9,4,11
E00045535,1,1,7,1,2,2,3,2,3,1
E00045627,12,8,10,12,20,20,11,9,13,7
E00045676,10,8,9,8,3,2,7,10,9,7
E00045743,9,4,9,2,6,4,6,10,2,5
E00045828,8,11,3,7,4,7,9,10,13,8
E00047706,12,10,1,5,3,5,6,7,3,3
E00045892,35,29,12,16,16,10,8,5,12,7
E00045895,2,1,2,6,1,1,2,0,0,3
E00045899,11,10,11,14,7,12,2,12,7,4
E00046044,1,10,5,3,6,7,1,5,8,8
E00046040,33,31,48,33,31,29,15,26,25,16
E00046041,5,12,12,8,4,5,3,8,12,9
E00046043,11,23,18,9,34,31,13,22,21,13
E00046924,74,57,75,59,98,98,81,93,131,104
E00046229,6,9,11,9,9,1,6,9,9,11
E00046233,16,21,7,4,10,8,8,9,15,9
E00046268,27,11,13,5,8,10,12,12,6,5
E00046277,11,6,4,6,14,5,3,11,9,8
E00046729,8,13,3,7,8,4,7,10,6,7
E00046730,9,10,9,15,13,16,7,14,15,16
E00046731,11,10,12,15,6,15,8,10,14,14
E00046911,18,12,13,17,16,12,17,7,11,20
E00046967,7,10,12,13,22,26,11,10,16,11
E00046969,6,10,2,4,3,8,6,8,3,11
E00047113,3,1,7,6,13,11,5,10,5,11
E00046971,6,6,5,8,9,5,15,9,7,10
E00047096,21,28,19,27,26,31,13,16,5,13
E00047682,27,13,14,14,19,6,2,6,7,6
E00047685,6,7,7,3,8,3,3,4,4,3
E00047687,5,2,3,4,3,3,2,3,2,4
E00047688,7,1,7,2,5,1,0,2,4,2
E00047691,6,2,1,1,5,5,3,3,1,1
E00047951,5,5,8,7,6,2,3,6,3,3
E00047695,0,7,6,2,3,4,2,1,1,3
E00047703,19,5,10,8,5,5,3,3,5,6
E00047961,21,19,11,9,26,10,9,7,6,3
E00047709,6,5,4,0,3,1,2,5,1,1
E00047970,8,12,9,8,12,11,14,9,11,6
E00047739,19,7,14,11,14,4,2,8,2,11
E00047728,10,6,9,10,8,7,6,10,2,4
E00047743,3,3,3,1,3,1,0,1,0,2
E00047729,2,6,3,1,2,3,3,5,4,1
E00047744,7,1,5,2,4,0,4,5,2,1
E00047733,7,7,1,4,4,2,4,6,2,3
E00047735,15,8,12,5,23,10,1,5,4,0
E00047748,3,4,7,5,5,4,2,0,2,2
E00047751,22,3,8,4,11,3,7,10,5,3
E00047752,4,4,3,4,5,1,1,12,0,5
E00047770,6,9,2,4,6,2,1,2,4,3
E00047755,52,48,46,34,25,11,12,18,15,14
E00047767,5,9,4,6,11,7,2,3,4,2
E00047778,15,4,5,8,12,4,7,12,8,3
E00047795,3,6,7,4,5,2,6,0,4,6
E00047809,4,2,4,4,5,1,3,1,3,1
E00047929,10,12,10,9,8,4,3,1,5,6
E00047930,18,10,17,8,6,7,4,2,4,2
E00047931,6,3,0,5,1,2,4,2,1,4
E00047935,6,7,7,7,8,13,10,5,2,2
E00047824,4,5,3,6,6,9,4,3,3,3
E00047826,6,5,5,4,5,4,9,1,1,1
E00047833,9,10,6,4,6,3,13,4,3,4
E00047836,5,1,7,8,6,3,6,7,2,3
E00047837,6,9,6,14,6,3,6,6,2,2
E00047848,30,18,16,26,23,25,10,10,10,11
E00047849,194,212,170,120,144,164,116,112,152,160
E00047855,32,17,18,15,23,5,8,10,5,6
E00047939,15,11,11,10,21,14,15,8,11,6
E00047962,8,12,14,3,8,7,6,8,9,6
E00047964,4,7,4,3,5,3,5,5,2,2
E00047865,7,5,2,7,13,1,2,3,1,2
E00047892,28,7,38,8,7,8,9,4,6,2
E00047896,12,10,13,12,6,9,4,12,3,8
E00047899,7,10,10,12,14,2,3,6,12,4
E00047901,8,21,12,9,13,11,3,6,9,3
E00047902,6,5,4,7,7,1,3,3,1,2
E00047903,10,9,10,3,8,5,2,3,1,1
E00047904,8,7,8,3,12,8,2,5,0,3
E00047909,14,3,8,7,8,11,6,6,5,5
E00047911,6,8,10,8,7,5,4,2,4,4
E00047971,9,15,17,11,6,5,10,7,3,8
E00047973,22,13,5,14,11,6,7,9,6,3
E00047978,18,11,22,7,6,8,9,5,5,8
E00048118,26,12,13,15,15,16,5,13,10,6
E00045555,44,31,35,33,37,43,25,18,20,15
E00046744,21,13,18,19,12,10,5,4,13,10
E00047936,12,8,5,7,3,5,6,3,11,1
E00047937,9,7,21,12,8,12,9,11,5,1
E00047817,11,4,6,9,3,7,1,5,3,1
E00175689,14,6,1,5,4,5,4,5,4,3
E00045448,161,103,77,102,104,109,111,103,75,40
E00045606,18,18,16,8,13,12,11,13,15,14
E00046568,18,19,21,15,19,7,10,3,2,6
E00046577,7,3,8,8,19,4,11,7,7,14
E00046578,10,4,6,5,7,8,7,5,2,13
E00047945,9,8,5,6,13,5,7,6,5,8
E00046703,36,17,29,12,15,11,6,12,7,8
E00047948,7,15,10,12,10,9,9,6,3,14
E00047702,9,4,5,5,13,4,5,2,0,2
E00047723,7,10,1,2,6,6,3,3,2,2
E00047727,44,13,7,4,4,6,3,8,8,3
E00047732,6,5,3,3,7,5,5,5,0,2
E00047734,9,11,5,6,4,4,5,6,4,1
E00047934,7,7,12,1,4,3,3,4,1,6
E00047858,9,1,1,4,4,6,4,2,7,3
E00047861,5,1,2,1,3,2,2,1,0,3
E00047863,20,24,21,16,46,51,14,9,17,18
E00047900,24,13,6,16,18,10,4,4,13,12
E00175710,11,11,19,12,14,8,15,10,3,5
E00047142,15,18,16,14,20,38,16,22,24,14
E00047712,28,24,29,42,43,29,18,36,20,28
E00047741,5,3,4,7,0,1,1,1,1,1
E00046447,20,7,6,8,4,2,7,6,8,6
E00175635,71,44,35,19,28,30,38,47,61,48
E00045684,9,8,4,0,2,6,8,4,2,7
E00045307,15,16,16,3,7,8,10,5,8,6
E00045310,25,17,18,19,11,14,10,15,13,10
E00045419,18,11,8,7,5,11,4,7,10,12
E00045320,9,8,10,11,7,6,3,5,9,4
E00045321,12,8,10,13,16,10,6,10,6,6
E00045322,16,28,22,13,30,13,9,10,16,6
E00045323,14,19,30,33,20,20,14,5,8,9
E00045347,20,13,15,9,11,13,12,14,4,5
E00045367,20,9,12,5,3,16,5,10,4,5
E00045385,16,22,20,6,6,7,7,10,5,10
E00045435,17,12,11,17,12,18,11,7,16,12
E00045518,23,20,26,17,23,22,26,20,34,34
E00046098,24,14,17,14,10,20,13,18,9,11
E00046159,8,9,6,4,8,7,8,7,4,4
E00046207,15,9,11,8,7,8,10,10,13,3
E00045096,16,13,15,7,10,11,6,7,5,8
E00045123,80,62,34,31,42,19,14,28,25,25
E00045261,8,15,15,3,14,11,6,8,7,9
E00045262,15,14,12,21,16,3,8,6,2,6
E00045263,10,19,18,16,20,7,10,9,8,13
E00045267,6,4,2,3,8,4,0,1,2,5
E00045280,10,6,2,15,6,2,7,7,3,7
E00045284,27,13,28,16,16,12,18,7,12,4
E00045251,21,18,15,4,19,9,6,8,16,10
E00045250,17,14,11,8,7,4,13,9,7,5
E00045304,10,12,7,20,12,13,11,14,6,2
E00045252,13,16,18,7,9,12,15,5,7,5
E00045289,10,5,9,9,6,4,6,10,3,6
E00045519,26,16,18,14,26,19,20,13,9,12
E00045665,24,20,19,20,4,4,4,11,8,5
E00045727,17,14,16,12,24,9,10,8,9,14
E00045757,15,6,20,17,12,13,15,10,3,12
E00046133,12,17,29,18,14,16,8,6,6,3
E00045456,10,17,29,25,14,13,10,14,6,9
E00045501,15,25,25,31,17,14,11,11,16,19
E00045505,25,20,24,43,41,17,23,14,17,19
E00045515,26,38,19,34,18,50,16,17,29,30
E00045516,21,14,18,18,24,9,10,11,19,12
E00045517,31,30,19,20,13,19,16,13,26,24
E00045709,17,16,3,15,17,9,10,10,11,11
E00046135,22,19,31,9,13,7,10,3,6,6
E00046141,15,5,17,13,4,4,6,5,4,11
E00046146,35,17,22,10,15,13,21,12,7,5
E00046147,23,16,12,17,14,14,9,5,2,4
E00046152,11,9,12,12,12,7,7,5,5,4
E00046158,11,5,7,9,8,1,6,7,8,4
E00046160,22,19,20,24,20,23,27,14,7,6
E00046161,23,13,13,8,9,7,9,6,4,7
E00046234,30,37,22,21,21,20,15,17,19,18
E00046163,54,24,29,36,31,23,14,7,22,19
E00046167,18,11,13,14,14,5,6,2,2,8
E00046177,33,26,19,23,14,16,14,12,14,16
E00046181,22,9,14,14,26,11,8,9,10,14
E00046182,22,10,12,13,6,5,9,6,6,2
E00046190,15,11,14,12,6,4,8,15,4,18
E00046196,12,20,14,12,6,17,13,17,8,9
E00046201,17,20,13,10,7,6,6,2,9,21
E00046209,56,30,24,32,37,54,36,29,25,25
E00046220,13,24,21,17,19,14,13,8,12,13
E00046242,21,12,15,8,11,12,7,11,7,9
E00046249,14,17,10,7,14,19,13,13,11,14
E00046250,36,34,25,42,37,27,19,23,27,29
E00046251,10,24,9,11,20,13,10,8,9,15
E00046450,60,34,37,23,18,28,17,18,10,29
E00046255,10,4,14,7,17,17,11,10,13,2
E00046272,28,24,9,18,15,21,12,18,10,8
E00046273,19,15,19,19,19,18,10,16,17,4
E00046279,18,6,10,10,9,11,8,8,8,11
E00046323,25,14,20,14,21,29,25,17,11,9
E00046331,15,12,23,5,5,15,12,4,25,21
E00046332,20,10,17,6,5,5,9,4,7,9
E00046338,22,17,22,24,11,19,11,13,15,16
E00046339,36,19,25,35,19,31,23,12,27,20
E00046436,18,12,12,11,7,14,7,8,6,10
E00046341,52,48,33,30,37,40,22,29,25,32
E00046342,5,9,4,7,1,8,3,8,1,2
E00046530,29,19,14,21,20,15,13,20,9,12
E00046432,19,9,22,15,11,7,10,13,25,7
E00046453,33,14,25,15,17,21,21,14,9,13
E00046455,14,12,12,11,16,8,6,8,9,6
E00046457,13,22,14,15,9,18,19,10,8,7
E00046482,28,14,13,17,16,15,16,4,11,11
E00046484,8,11,10,11,9,4,7,7,10,5
E00046682,25,18,13,25,8,6,18,7,5,5
E00047098,19,18,12,17,18,15,7,6,6,5
E00046683,27,18,20,17,6,15,13,10,14,14
E00047136,46,34,44,39,31,32,22,20,16,14
E00046694,7,15,16,4,8,14,9,7,7,14
E00046696,60,62,37,46,44,22,28,35,17,31
E00046704,18,24,20,19,20,8,16,24,21,20
E00046708,24,17,10,13,8,12,10,13,11,4
E00046712,39,15,23,16,10,8,8,8,15,11
E00046790,9,10,15,15,10,11,6,8,4,3
E00046714,26,28,20,26,25,27,20,20,27,27
E00046715,37,17,14,22,26,20,21,12,28,16
E00046717,11,18,8,21,7,8,8,11,5,1
E00046718,18,9,10,13,16,11,11,10,14,20
E00046725,43,34,25,12,21,21,15,21,13,13
E00046728,16,15,25,9,20,15,12,10,11,8
E00046768,16,13,14,12,10,13,7,8,11,9
E00046812,24,23,13,20,9,8,9,3,10,2
E00046821,25,9,12,17,16,10,3,12,5,11
E00046825,14,15,22,11,11,12,8,5,7,9
E00046957,16,14,28,13,11,11,8,8,9,5
E00047158,24,17,19,20,16,13,7,15,21,14
E00047165,22,14,17,14,11,10,10,10,9,12
E00047167,25,23,18,20,18,10,13,8,18,8
E00047168,15,15,11,14,13,16,14,7,11,7
E00047183,26,16,12,8,16,10,14,19,10,10
E00047189,25,17,12,8,12,10,10,8,10,6
E00047190,12,15,18,8,12,6,4,10,4,5
E00047192,28,22,10,20,21,7,13,7,8,7
E00047195,45,54,45,20,25,24,17,19,13,10
E00047198,22,19,13,5,10,23,11,9,13,6
E00047203,27,19,22,15,27,15,9,11,15,14
E00047204,21,13,14,14,14,6,6,11,14,10
E00047206,25,22,17,14,21,14,17,13,13,14
E00047210,28,27,17,16,13,26,11,15,13,19
E00047212,27,28,21,9,15,26,14,10,1,16
E00047213,29,20,19,14,17,16,4,17,18,15
E00047216,38,18,29,21,11,25,17,15,15,13
E00047227,12,12,16,11,4,30,4,9,12,8
E00047230,13,15,8,8,11,8,3,2,15,15
E00048199,12,14,9,8,9,8,3,5,10,7
E00047245,109,95,87,58,68,61,53,64,45,47
E00047246,46,57,29,9,6,13,15,15,19,21
E00047268,23,13,17,11,10,11,10,8,12,20
E00047276,15,15,6,13,12,13,13,12,21,10
E00047280,27,25,22,19,9,8,7,10,8,13
E00047281,9,3,7,10,12,6,7,3,4,3
E00047616,14,9,15,6,18,6,4,8,7,12
E00047657,13,18,21,22,14,20,13,9,5,12
E00047761,43,24,40,36,40,37,8,22,22,16
E00047800,8,6,10,5,10,12,3,5,3,2
E00047869,11,12,10,18,13,7,9,6,5,8
E00047877,11,20,11,11,13,6,5,9,5,8
E00047905,15,6,7,17,8,7,5,3,13,8
E00048061,20,14,12,9,14,9,9,9,8,13
E00048089,21,11,21,14,11,9,8,12,3,11
E00048101,9,8,6,6,2,7,7,7,3,4
E00048127,7,12,7,10,10,9,8,7,5,11
E00048162,23,18,16,15,13,12,4,12,11,6
E00046495,32,34,24,19,10,24,9,16,8,9
E00046438,14,9,11,5,9,19,13,5,11,14
E00046444,33,16,23,10,16,30,30,16,18,23
E00046446,25,30,14,19,15,14,15,13,16,14
E00047140,24,35,16,34,25,15,14,20,33,31
E00047141,21,20,12,12,12,21,8,11,13,9
E00047144,28,20,21,12,7,13,21,3,10,2
E00047146,20,22,21,18,18,8,8,7,8,9
E00175688,6,13,11,7,14,9,15,4,10,8
E00175795,151,123,64,42,35,34,28,61,73,42
E00175799,8,11,17,3,9,5,7,10,9,6
E00046735,17,23,20,19,11,10,10,10,15,19
E00047683,6,12,13,5,8,2,1,3,5,3
E00047684,9,10,5,8,7,5,8,3,11,3
E00047952,11,10,8,10,11,8,5,5,4,2
E00047713,5,1,8,5,7,1,3,3,1,4
E00047719,3,4,1,3,3,3,2,1,3,0
E00047725,5,1,1,3,4,1,5,2,4,0
E00047731,11,13,8,3,7,4,5,7,4,7
E00047746,7,5,4,5,7,11,4,7,7,5
E00047763,8,4,2,6,3,2,7,4,3,4
E00047780,10,8,5,6,8,6,2,0,1,2
E00047764,11,13,7,11,15,3,11,9,5,5
E00047966,1,5,4,4,4,4,6,1,3,2
E00047829,7,7,2,5,6,9,14,2,2,5
E00047853,20,35,34,22,29,14,23,14,15,11
E00047868,60,41,38,45,38,23,15,16,17,30
E00047890,7,7,6,9,10,10,5,6,8,4
E00047894,17,10,9,17,11,13,15,6,7,6
E00047908,12,15,10,11,4,6,10,9,2,9
E00047914,14,7,17,15,2,9,7,5,2,9
E00047924,15,6,3,4,8,12,5,0,4,6
E00046166,37,22,25,16,21,8,14,7,4,4
E00046317,30,15,29,9,17,14,16,12,9,3
E00048125,12,19,12,12,12,12,7,8,6,9
E00045404,6,13,8,5,16,5,2,9,3,4
E00045666,10,7,7,5,12,4,8,7,1,1
E00045139,27,18,6,7,8,9,79,108,153,172
E00045164,15,7,8,4,7,8,9,8,8,9
E00046269,6,6,9,5,1,9,2,2,2,2
E00046701,11,10,15,8,7,4,3,8,12,8
E00046839,8,2,1,3,4,5,1,1,3,5
E00047623,19,15,12,13,25,19,17,12,5,8
E00046419,32,35,31,27,21,20,12,8,13,16
E00046421,11,15,4,14,18,9,3,6,11,11
E00046429,12,12,6,10,13,16,11,15,13,14
E00175775,28,30,26,19,24,35,27,25,20,18
E00175611,20,25,20,18,28,18,17,14,19,13
E00047651,17,18,12,21,10,5,9,6,6,16
E00175791,62,48,28,24,17,9,3,8,9,15
E00047414,11,14,12,16,12,15,8,4,10,10
E00047417,15,11,13,9,19,5,14,8,8,8
E00045132,55,32,16,12,8,6,16,41,92,98
E00045082,16,25,23,7,18,14,5,13,14,12
E00045084,16,18,13,12,20,14,12,11,12,6
E00045087,15,15,14,15,7,13,17,16,10,10
E00045179,14,18,16,15,14,10,13,9,15,7
E00045099,15,21,15,22,14,3,8,11,5,12
E00045104,22,23,34,26,11,20,15,16,14,10
E00045120,17,8,16,11,18,9,14,15,10,17
E00045131,67,42,56,53,53,51,36,53,67,57
E00045134,102,69,50,62,54,37,46,30,41,23
E00045135,17,17,9,10,10,7,7,13,6,6
E00045148,11,8,12,9,13,8,3,12,8,9
E00045166,17,7,18,12,10,10,16,8,15,4
E00045169,24,26,16,22,19,24,26,28,17,16
E00045184,22,12,5,14,15,17,8,15,9,9
E00045170,62,45,57,54,50,54,49,49,44,25
E00045197,18,19,11,14,20,13,15,6,9,12
E00045174,15,24,7,11,13,26,16,10,16,6
E00045177,18,12,10,9,8,11,8,14,18,11
E00045186,25,12,8,22,18,5,11,14,13,12
E00045196,10,18,6,2,4,6,6,4,10,6
E00045200,12,10,12,18,7,17,20,15,20,21
E00045222,41,26,24,20,12,28,11,16,25,13
E00045236,77,64,48,50,66,59,46,41,33,36
E00045635,23,13,16,8,9,7,8,7,6,15
E00045242,7,4,3,7,10,9,8,8,7,4
E00045244,10,9,9,11,8,11,10,7,4,7
E00045245,23,18,7,17,21,18,13,18,14,16
E00045246,14,27,23,12,12,13,15,8,6,15
E00045662,25,17,23,26,32,18,16,16,9,10
E00045668,34,35,48,41,31,41,19,17,24,20
E00045588,4,5,8,4,10,7,5,7,5,6
E00045630,9,13,13,10,9,15,18,16,5,19
E00045639,24,16,17,6,11,19,24,9,11,8
E00045640,8,6,3,4,6,4,7,7,9,6
E00045643,27,17,11,17,21,22,15,21,11,14
E00045647,19,21,23,18,20,22,13,23,15,23
E00045651,27,16,18,19,14,18,16,6,5,14
E00045747,12,16,8,26,9,11,8,7,10,14
E00047345,28,32,18,15,7,14,25,10,14,14
E00047348,32,25,20,16,22,14,23,12,16,10
E00045844,16,14,33,9,17,9,3,9,13,9
E00045817,5,12,9,18,21,11,8,20,14,12
E00045841,26,21,22,18,26,19,18,9,11,14
E00045906,23,22,27,24,16,25,12,14,14,16
E00045907,16,16,11,3,4,7,5,5,3,9
E00045911,10,8,10,16,17,18,11,9,18,3
E00045912,15,9,16,6,24,20,8,7,6,3
E00045955,10,9,6,15,17,11,8,12,7,6
E00045917,12,28,19,21,19,22,11,10,11,19
E00045919,9,4,10,5,9,9,3,8,7,7
E00045920,9,11,11,13,9,14,9,10,9,5
E00045922,20,16,14,29,19,26,11,9,28,25
E00045923,5,13,11,12,7,9,10,7,8,0
E00045924,30,40,22,26,15,24,25,16,12,19
E00045925,27,22,12,18,13,9,9,9,7,19
E00045926,16,21,10,16,8,15,11,19,9,6
E00045927,14,14,10,8,13,16,13,16,7,3
E00045944,22,26,27,14,15,9,10,18,13,9
E00045945,11,8,8,12,15,9,4,5,11,6
E00045947,31,26,21,26,23,23,26,37,24,46
E00045949,7,12,19,10,20,21,17,9,11,8
E00045950,27,39,20,28,32,27,19,27,33,22
E00045951,17,9,16,12,6,12,10,17,13,10
E00046007,14,23,19,14,9,16,19,14,14,8
E00045952,70,36,30,40,73,81,34,33,26,38
E00045954,11,9,11,10,12,10,11,8,8,14
E00045956,43,58,24,18,19,7,7,7,8,6
E00045957,10,14,12,21,25,24,16,20,16,16
E00045960,37,35,21,19,29,26,31,35,19,22
E00045961,23,18,14,2,9,12,8,6,15,6
E00045963,13,21,18,15,25,20,16,14,10,17
E00045964,4,14,2,11,11,9,12,18,10,12
E00046023,17,14,15,19,21,26,12,7,5,13
E00045965,10,13,11,17,15,9,14,14,15,10
E00045968,26,17,20,19,17,17,18,15,7,14
E00046026,10,14,19,16,14,14,7,8,8,11
E00046099,10,15,8,6,11,6,7,7,4,5
E00046616,71,60,43,47,46,42,29,32,24,24
E00046617,19,11,19,8,16,15,8,10,4,6
E00046352,28,29,26,20,15,12,9,12,33,17
E00046353,31,32,19,21,35,21,15,18,20,26
E00046354,15,4,8,9,11,20,5,9,17,11
E00046357,23,23,20,16,11,13,12,13,10,10
E00046359,9,10,7,10,8,7,5,3,7,2
E00046360,58,51,28,21,29,36,22,27,28,28
E00046369,8,9,19,13,13,10,9,9,6,6
E00046534,12,19,26,12,15,18,11,10,3,13
E00046535,19,15,15,13,18,14,14,28,11,11
E00046413,4,2,10,8,11,5,5,11,4,9
E00046414,10,13,10,7,8,18,26,16,16,24
E00046418,69,53,54,49,55,62,42,31,61,40
E00046422,39,18,20,27,17,18,4,9,10,6
E00046423,32,29,26,32,24,24,12,20,24,23
E00046430,14,8,9,11,11,11,7,7,8,7
E00046576,4,11,8,8,10,23,7,7,7,5
E00046653,26,31,22,12,14,19,21,21,18,15
E00046654,222,68,64,97,250,210,93,50,129,100
E00046656,54,59,35,58,53,41,47,36,39,31
E00046665,40,28,18,31,21,29,14,8,9,14
E00046661,155,157,147,116,166,144,94,95,77,93
E00046666,14,11,4,8,11,8,10,5,6,12
E00046663,77,60,75,48,52,46,54,49,39,36
E00046974,23,19,20,16,12,5,9,11,6,11
E00046607,24,15,12,7,10,9,6,15,10,3
E00046612,15,18,12,14,18,11,12,4,4,5
E00046975,44,31,19,32,20,29,33,36,28,41
E00046669,26,36,26,32,22,36,21,23,20,21
E00046976,38,16,10,9,19,15,10,10,14,8
E00046674,9,11,7,10,10,8,5,8,2,8
E00046870,54,47,44,52,41,32,40,28,37,46
E00046873,14,10,7,10,6,11,6,7,10,6
E00046973,17,20,19,12,20,16,14,12,18,11
E00046977,24,11,14,12,24,13,1,8,9,12
E00047045,17,17,9,12,15,11,10,7,5,9
E00047042,11,3,5,4,9,4,1,8,6,12
E00047043,47,42,32,48,66,60,31,39,39,29
E00047044,9,7,10,12,11,8,5,6,2,3
E00047047,9,16,9,19,3,5,9,10,6,5
E00047048,10,8,10,13,13,14,19,12,13,10
E00047049,4,3,7,3,3,7,4,4,8,2
E00047050,15,11,10,11,13,6,8,8,7,7
E00047051,28,17,17,16,33,26,22,22,19,21
E00047052,6,7,8,4,7,13,6,9,9,3
E00046981,14,5,7,4,6,5,8,8,9,10
E00046980,6,8,10,9,9,10,11,11,5,9
E00046982,20,17,17,21,14,18,9,11,8,14
E00046984,12,12,10,8,12,17,5,6,4,8
E00046985,29,20,16,27,31,24,21,18,15,24
E00046986,39,39,27,29,28,25,20,22,32,45
E00046997,15,11,10,8,8,6,8,4,4,6
E00047012,2,2,4,3,2,7,5,7,4,5
E00047039,18,20,10,9,10,9,12,8,17,15
E00047015,29,31,49,29,45,42,25,17,8,10
E00047019,28,8,11,3,4,6,4,10,7,6
E00047020,8,10,14,12,18,17,9,9,7,5
E00047022,5,10,11,8,14,14,9,5,8,11
E00047024,19,11,11,6,12,17,4,10,10,4
E00047026,8,9,8,13,10,15,6,18,19,11
E00047028,15,23,16,14,18,21,12,13,11,11
E00047032,31,35,25,24,25,35,35,26,38,47
E00047033,8,12,12,10,6,11,3,12,10,9
E00047034,7,7,5,7,5,7,5,8,10,12
E00047036,13,21,10,6,16,17,6,15,8,13
E00047038,3,9,8,7,15,15,8,5,9,12
E00047040,9,8,9,10,8,9,6,13,9,5
E00047065,35,32,29,28,15,22,14,13,9,16
E00047041,24,28,10,14,18,7,9,12,17,6
E00047068,123,117,125,122,99,89,75,60,73,55
E00047053,25,20,14,22,14,22,12,9,11,12
E00047054,12,8,12,20,8,13,8,10,13,12
E00047055,16,15,14,15,16,16,5,9,5,7
E00047056,26,37,32,24,46,30,35,32,32,28
E00047079,15,20,15,15,18,20,7,8,5,22
E00047290,243,177,135,142,217,176,181,222,201,249
E00048003,17,16,13,19,23,17,14,18,10,17
E00048136,23,30,28,18,18,19,13,15,16,17
E00047480,60,43,40,34,47,32,23,27,40,30
E00047349,21,15,9,7,29,14,13,11,26,10
E00047355,114,113,79,90,58,67,70,71,53,41
